"","score","text"
"751",-2,"#Nitish attacks PM Modi for 'caste change', distortion of facts - Hindustan Times https://t.co/Cl8AopfGjp"
"752",0,"@dna debate time is over #Nitish ji #NitishKaNakliVikas"
"753",0,"RT @SubhashSharma66: @s_szama @GyanendrAw @rvt_3
20माह गवांये #मोदी ने विदेश में
विकास बेचारा थककर भागगया
#NITISH ने #DEBATE को ललकारा56""सी…"
"754",0,"@s_szama @GyanendrAw @rvt_3
20माह गवांये #मोदी ने विदेश में
विकास बेचारा थककर भागगया
#NITISH ने #DEBATE को ललकारा56""सीना ले भागे,बंकरो में"
"755",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"756",1,"RT @ganeshmahnar: #Hajipur Another Amazing fact
Number of #Yadav youth attended #NaMo Rally at #Hajipur more than the combined crowd of #Ni…"
"757",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"758",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"759",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"760",0,"@rahulkanwal @laluprasadrjd @NitishKumar #nothing from #Sharad Yadav seems after polls before results leaving #Nitish ������������������������"
"761",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"762",0,"RT @JasBJP: #Modi ji ke #BiharPolls me entry se
#Nitish aur Lalu ko disentry hone lagi.
#FailedCMNitish"
"763",0,"RT @JasBJP: #Modi ji ke #BiharPolls me entry se
#Nitish aur Lalu ko disentry hone lagi.
#FailedCMNitish"
"764",0,"#Modi ji ke #BiharPolls me entry se
#Nitish aur Lalu ko disentry hone lagi.
#FailedCMNitish"
"765",0,"@smritiirani abki bar #NDA SARKAR #Lalu &amp; #Nitish Bihar say bahar"
"766",1,"RT @ganeshmahnar: #Hajipur Another Amazing fact
Number of #Yadav youth attended #NaMo Rally at #Hajipur more than the combined crowd of #Ni…"
"767",1,"RT @ganeshmahnar: #Hajipur Another Amazing fact
Number of #Yadav youth attended #NaMo Rally at #Hajipur more than the combined crowd of #Ni…"
"768",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"769",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"770",-1,"RT @opportunistic05: once i wanted to ask #lalu and #nitish the spelling of 'development' #FailedCMNitish"
"771",0,"once i wanted to ask #lalu and #nitish the spelling of 'development' #FailedCMNitish"
"772",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"773",0,"@jalajboy forget about what #Modi has delivered or not, let's focus on what has #Nitish done for Bihar in 10 years, if anything!"
"774",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"775",0,"#Nitish ne sach me #Bihar ka vikash kiya hai tab #Jungleraj ka khalnayak Lalu se hath milane ki kya jarurat tha.

#FailedCMNitish"
"776",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"777",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"778",0,"Oh! This person doesn't understand that @sardesairajdeep wants to hear nothing against #Lalu #Nitish #BiharWithBJP https://t.co/X0lk9Ydr9m"
"779",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"780",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"781",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"782",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"783",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"784",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"785",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"786",-1,"RT @krishnpria: Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"787",-1,"@PoojaMissra Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"788",-1,"Piyush Goyal  alleged that Bihar had failed to generate even a single MW electricity during #Nitish rule #FailedCMNitish"
"789",1,"#Hajipur Another Amazing fact
Number of #Yadav youth attended #NaMo Rally at #Hajipur more than the combined crowd of #Nitish 5 Rallies"
"790",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"791",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"792",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"793",0,"@SudhirArora555 #KHUJLI HAMESHA #HOTI HEI, JISE MITANE KA #TEL LENE GAYA HEI #JHUMRI TALAYA #NITISH KE PAAS !������
@ArvindKejriwal @NitishKumar"
"794",0,"RT @ganeshmahnar: #Hajipur
No. of Women come to #NaMo Rally was more than the combined number of people attended all 5 rallies of #Nitish i…"
"795",0,"RT @ganeshmahnar: #Hajipur
No. of Women come to #NaMo Rally was more than the combined number of people attended all 5 rallies of #Nitish i…"
"796",0,"RT @ganeshmahnar: #Hajipur
No. of Women come to #NaMo Rally was more than the combined number of people attended all 5 rallies of #Nitish i…"
"797",0,"#Hajipur
No. of Women come to #NaMo Rally was more than the combined number of people attended all 5 rallies of #Nitish in Vaishali district"
"798",0,"RT @ganeshmahnar: #Lalu &amp; #Nitish are expired medicine, well said by Shri @RajivPratapRudy"
"799",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"800",0,"Ishrat Jahan ko #Bihar ki beeti batane walo  kam se kam ek baar #Geeta ko sirf beti bula dete #JDU #Nitish #Bjp4Bihar"
"801",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"802",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"803",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"804",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"805",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"806",1,"@mehreenzahra By snatching constitutional benefit from SC, ST &amp; OBC, are #Lalu&amp; #Nitish not pitting Dalit&amp;OBC against Muslims? @narendramodi"
"807",0,"#BiharPolls 2015: After #tantrik jibe, PM #Modi brands #Lalu as ‘#virus’ https://t.co/xwumhSrnr1 #Nitish #BJP #RJD #JDU #BiharElections"
"808",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"809",1,"#Nitish is the most popular leader in #Bihar. But predictions of a landslide may go against him https://t.co/vBx4QA3119"
"810",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"811",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"812",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"813",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"814",0,"#BiharPolls: People chanting ‘Arahar #Modi’ instead of ‘Har Har Modi’, says #Nitish https://t.co/gtyy6Q3qMk #Daal #Pulses #BJP #JDU #RJD"
"815",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"816",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"817",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"818",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"819",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"820",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"821",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"822",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"823",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"824",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"825",-1,"RT pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use dh…"
"826",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"827",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"828",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"829",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"830",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"831",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"832",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"833",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"834",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"835",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"836",0,"If you could vote in #BiharElections who would you vote for? #BiharPolls #BJP#Modi #Lalu #Nitish #Pappu"
"837",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"838",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"839",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"840",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"841",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"842",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"843",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"844",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"845",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"846",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"847",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"848",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"849",-1,"RT @pankajjha_: #Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use d…"
"850",-1,"#Nitish mocks Modi recites a parody""Gujrat se Chala tha wo bahti hawa sa tha wo,kala dhan lane wala tha wo Kahan gaya use dhundho @abpnewstv"
"851",1,"RT @EconomicTimes: Modest #Nitish Kumar counters #BJP's arrogant charge, reminds people of his achievements https://t.co/2gOFLFxEN9"
"852",0,"#Bihar #Polls: PM #Modi #Targets #Nitish #Kumar, #Lalu #Yadav
https://t.co/IehKuc6fDy https://t.co/eklRwz2TCd"
"853",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"854",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"855",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"856",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"857",0,"ನಿತೀಶ್ ಕಂಪ್ಯೂಟರ್‌ಗೆ ಲಾಲು ವೈರಸ್ ಅಂಟಿದೆ: ಮೋದಿ - https://t.co/WIm9WwAUNv
#modi #nitish kumar Narendra Modi https://t.co/fuisiGSaS4"
"858",-1,"#IndiaToday RT DailyO_: #Modi versus #Nitish has become a fight unto death, by javedmansari | … https://t.co/j1liMK3HLT"
"859",-1,"Read | #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/qBQk4hZ9fC #BiharElections | @DailyO_"
"860",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"861",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"862",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"863",-1,"Must read | #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/oQHxHLmQFN  #BiharElections"
"864",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"865",-1,"IndiaToday: RT DailyO_: #Modi versus #Nitish has become a fight unto death, by javedmansari | … https://t.co/Us0QtCEygb"
"866",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"867",-1,"RT @DailyO_: #Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vj…"
"868",-1,"#Modi versus #Nitish has become a fight unto death, by @javedmansari | https://t.co/PLLnFS2iIg #BiharElections https://t.co/vjAUmtoNOl"
"869",0,"RT @rjkesh: ईतीहास गवाह हे कुत्ता और ईन्सान पगला जाये तो मार दीये जाते है#arjun-Waghela-sanjivbhatअब #nitish-lalu की बारी.@RamKeshwala10 @K…"
"870",0,"RT @rjkesh: ईतीहास गवाह हे कुत्ता और ईन्सान पगला जाये तो मार दीये जाते है#arjun-Waghela-sanjivbhatअब #nitish-lalu की बारी.@RamKeshwala10 @K…"
"871",0,"RT @rjkesh: ईतीहास गवाह हे कुत्ता और ईन्सान पगला जाये तो मार दीये जाते है#arjun-Waghela-sanjivbhatअब #nitish-lalu की बारी.@RamKeshwala10 @K…"
"872",0,"RT @rjkesh: ईतीहास गवाह हे कुत्ता और ईन्सान पगला जाये तो मार दीये जाते है#arjun-Waghela-sanjivbhatअब #nitish-lalu की बारी.@RamKeshwala10 @K…"
"873",0,"@rahulkanwal Lalu ki #Nitish bajaye ga #tantramantra se. Mujhe khauf aatishe gul se hai kahin ye chaman ko jala na de."
"874",0,"The Importance of #Nitish Kumar https://t.co/JYZjDNlkhw via @ndtv"
"875",1,"Elect #Nitish for nation’s good: West Bengal CM Mamata to Bihar https://t.co/5PqymJEqqx via @sharethis"
"876",-1,"RedScareBot: Word from the bird RT uniindianews #Lalu and #Nitish ""#insulting"" principle of socialism : BJP... https://t.co/eIRwkDbMXq"
"877",-1,"Word from the bird RT uniindianews #Lalu and #Nitish ""#insulting"" principle of socialism : BJP... https://t.co/q8TDhfjW7r"
"878",-1,"Word from the bird RT @uniindianews #Lalu and #Nitish ""#insulting"" principle of socialism : BJP... https://t.co/hUf3Sz38Vh"
"879",-1,"#Lalu and #Nitish ""#insulting"" principle of socialism : BJP... https://t.co/B37P5IOtpg"
"880",0,"#Lalu &amp; #Nitish are expired medicine, well said by Shri @RajivPratapRudy"
"881",0,"ईतीहास गवाह हे कुत्ता और ईन्सान पगला जाये तो मार दीये जाते है#arjun-Waghela-sanjivbhatअब #nitish-lalu की बारी.@RamKeshwala10 @Kalki_Avataram"
"882",0,"Now, RSS rakes up Rs 2,000 crore loan row to target #Nitish : Mail Today, News https://t.co/9AyewGoJ9z #ZippedNews https://t.co/dRvQIcBJUu"
"883",-1,"RT @ganeshmahnar: PM today put #Lalu &amp; #Nitish on mat on reservation issue blamed them for 5% quota cut from #OBC for other religion #Minor…"
"884",1,"#Nitish #Kejriwal #Lalu #Digvijay #SKhurshid
supported terrorist #IshretJehan,calling her #BiharKiBeti, but silent on #Geeta! #DisgustingLot"
"885",0,"RT @ttindia: Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"886",0,"#Nitish &amp; other Seculars were very vocal on #IshratJehan calling her #BiharKiBeti, but shockingly silent on #Geeta ! WHY ???"
"887",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"888",-1,"PM today put #Lalu &amp; #Nitish on mat on reservation issue blamed them for 5% quota cut from #OBC for other religion #Minority reservation"
"889",0,"#nitish kumar"
"890",0,"Modi in Buxar rally blames #Lalu n #Nitish for not developing Bihar. Some1 pls tell him that #BJP ruled for 8yrs in coalition with  #JDU"
"891",0,"#modi #nitish #lalu # soniya
धर्म के आधार पर आरक्षण देना सही हैं क्या जवाब दें नेता जी"
"892",0,"# modi #nitish # lalu
बिहार का भला मन्त्र तंत्र से होगा क्या। मोदी साहब स्मृति जी भी तो राजस्थान गयी थी मन्त्र तंत्र के लिए"
"893",0,"#Nitish ji aap computer dene ki baat kartey ho, bijli ke bina computer ka kya karenge naujawaan?: PM #NarendraModi https://t.co/GWY2GES3sI"
"894",-1,"#Modi'S SHARP ATTACK ON #NITISH: SAYS A ""#Lalu #VIRUS"" HAS HIT YOUR #COMPUTER MR #NITISH.
#BiharElections #BiharPolls #BiharBattle"
"895",1,"Why is #Nitish silent on Geeta now: #PM #Modi"
"896",-1,"#Lalu, #Nitish have a competition on who abuses #NarendraModi more: PM"
"897",0,"#BiharPolls | PM @narendramodi takes swipe at #Nitish &amp; #Lalu, says there is 5-7 days left, your words against me will only help #NDA win"
"898",0,"#AsaduddinOwaisi questions #Nitish model of 'growth'
https://t.co/itFDbmNOKN
@asadowaisi"
"899",-1,"Jagannath Mishra JD(u) on Modi as PM.
Appreciates emphasis on national issues. #BiharPolls #Bihar #BJP #Modi #Nitish https://t.co/uZhOjAdrLF"
"900",0,"@SwetankOjha #Nitish shd take action against Sh Satender Kushwah.#CorruptNitishRaj    #हा_भैया_बिहार_में_बहार_हो #हा_भैया_बिहार_में_बहार_हो"
"901",1,"#Nitish sitting in #Lalu’s lap to encourage ‘jungle raj': Arun #Jaitley - https://t.co/wcWDu7nSQL
#BiharPolls https://t.co/xuY6mw1Q79"
"902",0,"#BiharPolls 2015: People chanting ‘Arahar #Modi’ instead of ‘Har Har Modi’, says #Nitish - https://t.co/BdFnmFzREp https://t.co/XZDyYpk0sh"
"903",0,"RT @nishu_a: I notice that the ""liberatti"" strikes at multiple fronts everyday. #TempleElephant #Malala #Nitish and they control everything."
"904",0,"RT @nishu_a: I notice that the ""liberatti"" strikes at multiple fronts everyday. #TempleElephant #Malala #Nitish and they control everything."
"905",0,"RT @nishu_a: I notice that the ""liberatti"" strikes at multiple fronts everyday. #TempleElephant #Malala #Nitish and they control everything."
"906",0,"RT @ttindia: Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"907",0,"RT @ttindia: Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"908",0,"RT @ttindia: Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"909",0,"I notice that the ""liberatti"" strikes at multiple fronts everyday. #TempleElephant #Malala #Nitish and they control everything."
"910",0,"RT @ttindia: Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"911",1,"Modi's strongest cheerleader and minister #Giriraj Singh, asks if Hindus will have to eat #cow meat if #Nitish comes to power? No, (1/5)"
"912",-2,"@IndianExpress I must say #Nitish has to confess he is regretting his #Divorce from NDA.. His power craziness/ hunger blinded him."
"913",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"914",0,"Lalu Nitish Tantra Vs Modi Vikas Mantra... #bihar #BJP #modi #lalu #tantrik #nitish https://t.co/xF0cTayvPG"
"915",0,"Mahagathbandhan of #Nitish #Lalu #Pappu blessed by #Kejri-likeअंधे अंधा ठेलिया सारे कूप पड़ंत!  #Modiji ही इस चौकड़ी से #Bihar बचा सकते हैं।"
"916",0,"RT @ganeshmahnar: Strategy of both #Lalu &amp; #Nitish boomerang, yesterday cancellations of election rallies tells a different story #BiharPol…"
"917",0,"This was the reason behind #Nitish camp strategy meet at midnight https://t.co/3OFeCuB8iM"
"918",0,"RT @ganeshmahnar: Strategy of both #Lalu &amp; #Nitish boomerang, yesterday cancellations of election rallies tells a different story #BiharPol…"
"919",0,"RT @ganeshmahnar: Strategy of both #Lalu &amp; #Nitish boomerang, yesterday cancellations of election rallies tells a different story #BiharPol…"
"920",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"921",0,"RT @ganeshmahnar: Strategy of both #Lalu &amp; #Nitish boomerang, yesterday cancellations of election rallies tells a different story #BiharPol…"
"922",0,"Strategy of both #Lalu &amp; #Nitish boomerang, yesterday cancellations of election rallies tells a different story #BiharPolls #MGBInTrouble"
"923",0,"RT @ttindia: Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"924",0,"Mukul Kesavan on what's at stake in #BiharElections. #Nitish #Modi https://t.co/SbO5pYUnmm"
"925",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"926",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"927",0,"#Nitish, Lalu are regressive, practise black magic: NaMo #jobs #money #work #: BIHARSHARIF/HAJIPUR/SONA/MARHOU... https://t.co/ByNNBx6vGX"
"928",0,"#Nitish, Lalu are regressive, practise black magic: NaMo #jobs #trazijob #career #jobsila #: BIHARSHARIF/HAJIP... https://t.co/84qixGj5Fk"
"929",0,"#Nitish, Lalu are regressive, practise black magic: NaMo #jobs #money #work #: BIHARSHARIF/HAJIPUR/SONA/MARHOU... https://t.co/r4x6xCkgn8"
"930",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"931",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"932",-1,"RT @achyutha: A reporter of Dainik Jagran named Mithilesh Pandey Shot Dead in Gaya https://t.co/x7aeZn6G0D #Nitish &amp; his cronies quietly co…"
"933",-1,"RT @achyutha: A reporter of Dainik Jagran named Mithilesh Pandey Shot Dead in Gaya https://t.co/x7aeZn6G0D #Nitish &amp; his cronies quietly co…"
"934",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"935",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
